SubjID,L_bankssts_surfavg,L_caudalanteriorcingulate_surfavg,L_caudalmiddlefrontal_surfavg,L_cuneus_surfavg,L_entorhinal_surfavg,L_fusiform_surfavg,L_inferiorparietal_surfavg,L_inferiortemporal_surfavg,L_isthmuscingulate_surfavg,L_lateraloccipital_surfavg,L_lateralorbitofrontal_surfavg,L_lingual_surfavg,L_medialorbitofrontal_surfavg,L_middletemporal_surfavg,L_parahippocampal_surfavg,L_paracentral_surfavg,L_parsopercularis_surfavg,L_parsorbitalis_surfavg,L_parstriangularis_surfavg,L_pericalcarine_surfavg,L_postcentral_surfavg,L_posteriorcingulate_surfavg,L_precentral_surfavg,L_precuneus_surfavg,L_rostralanteriorcingulate_surfavg,L_rostralmiddlefrontal_surfavg,L_superiorfrontal_surfavg,L_superiorparietal_surfavg,L_superiortemporal_surfavg,L_supramarginal_surfavg,L_frontalpole_surfavg,L_temporalpole_surfavg,L_transversetemporal_surfavg,L_insula_surfavg,R_bankssts_surfavg,R_caudalanteriorcingulate_surfavg,R_caudalmiddlefrontal_surfavg,R_cuneus_surfavg,R_entorhinal_surfavg,R_fusiform_surfavg,R_inferiorparietal_surfavg,R_inferiortemporal_surfavg,R_isthmuscingulate_surfavg,R_lateraloccipital_surfavg,R_lateralorbitofrontal_surfavg,R_lingual_surfavg,R_medialorbitofrontal_surfavg,R_middletemporal_surfavg,R_parahippocampal_surfavg,R_paracentral_surfavg,R_parsopercularis_surfavg,R_parsorbitalis_surfavg,R_parstriangularis_surfavg,R_pericalcarine_surfavg,R_postcentral_surfavg,R_posteriorcingulate_surfavg,R_precentral_surfavg,R_precuneus_surfavg,R_rostralanteriorcingulate_surfavg,R_rostralmiddlefrontal_surfavg,R_superiorfrontal_surfavg,R_superiorparietal_surfavg,R_superiortemporal_surfavg,R_supramarginal_surfavg,R_frontalpole_surfavg,R_temporalpole_surfavg,R_transversetemporal_surfavg,R_insula_surfavg,LThickness,RThickness,LSurfArea,RSurfArea,ICV
UM_50340,900,543,1969,1377,303,2792,3956,2922,843,4214,2512,3088,2099,2855,598,1321,1639,646,1125,1175,3526,1070,4389,3188,710,5158,6371,4759,3300,3322,250,435,426,2088,975,688,1876,1250,274,2658,4973,2619,895,4068,2403,3172,1811,3141,863,1431,1184,734,1483,1157,3260,1201,4481,3650,552,5404,6114,4739,3195,2773,289,390,320,1895,2.68919,2.64176,75869.7,75919,1.44105e+06
UM_50341,900,591,1990,1599,404,2824,3685,2956,762,4656,2474,2698,1510,2335,655,1076,1683,466,1363,1052,3511,1006,4397,3358,722,5149,6187,4838,3790,3662,149,429,514,2300,606,596,1718,1314,304,2960,4049,2569,600,4499,2273,2785,1524,2681,726,1347,988,638,1184,1184,3729,896,4878,3376,620,5050,6136,4507,3135,3488,311,350,399,1949,2.66354,2.58819,75692.2,73370.7,1.29561e+06
UM_50342,1132,492,2058,1419,520,3215,4938,3240,1093,4859,2476,3636,2395,2704,602,1577,1519,694,1292,1380,5028,1034,5465,4360,702,5504,8485,6342,3963,4039,278,582,504,2131,998,518,2084,1576,490,3824,6290,2888,914,4319,2443,3024,2043,2947,714,1609,1389,688,1625,1432,3958,1177,5356,4017,627,5418,7855,5460,2987,3846,356,586,362,2368,2.65104,2.64059,89659,86186.5,1.52748e+06
UM_50343,753,470,2288,1336,338,2664,3242,2246,748,4447,2291,2590,1409,2206,543,1283,1576,485,1140,952,3207,899,4013,3366,591,4961,6008,4424,3221,2694,200,499,364,1647,813,545,1895,1236,271,3132,3758,2165,657,3867,2292,2279,1422,2510,679,1262,1330,696,1367,1299,2934,880,4136,3318,424,4637,6209,4758,3124,3147,330,318,299,1700,2.61832,2.60237,69098.2,69688.6,1.1741e+06
UM_50344,716,504,2340,1597,360,3042,4116,3184,1045,4971,2795,3010,1739,2227,525,1246,1854,657,1374,1829,3759,870,4396,3456,645,5956,6958,5116,3277,3596,281,386,401,1885,689,629,2615,1577,356,2120,5213,2668,831,4536,3008,3835,1478,3089,577,1384,1382,842,1315,1996,3794,1011,5148,3080,492,5488,6722,5083,2995,3123,316,395,323,1782,2.5333,2.50726,80111.1,79891.7,1.35112e+06
UM_50346,1110,663,2240,1363,461,3575,5267,3685,1268,5145,2903,3895,2014,3404,844,1568,1515,825,1416,1744,4258,1152,5035,3656,867,6288,7886,5846,4036,4950,264,468,547,2072,1141,900,1865,1471,451,3861,6151,3155,1194,5529,2968,3577,1833,3998,901,1475,1249,924,2122,1644,4163,1135,4731,4008,820,6679,7497,5711,3584,4181,348,542,342,2577,2.55677,2.53594,92228.6,92730.2,1.69648e+06
UM_50347,1059,506,2251,1373,352,3230,4862,3467,1644,4786,3165,2939,1616,2276,777,1243,2013,773,1566,1147,4835,952,5314,4849,671,5673,8625,4867,4058,4601,235,405,545,2317,841,820,1820,1375,519,3387,5929,2942,1221,5821,2944,3209,1811,3055,654,1577,1354,929,1600,1455,4240,1228,6090,4571,598,5708,8081,4950,3722,3535,307,433,423,2603,2.52931,2.60224,88991.9,89752,1.53448e+06
UM_50348,969,567,2305,1438,438,3555,3732,3217,976,4837,2793,3214,1791,2776,743,1588,2046,741,1444,1559,4426,977,4955,4166,706,5383,7744,4958,3248,3259,233,457,481,1953,752,1225,1777,1517,396,3318,5068,2910,875,4838,2482,3382,1860,2937,607,1814,1213,620,2103,1857,3606,1232,5065,3950,755,5773,6627,5448,3077,3085,277,527,409,2014,2.33811,2.27974,83673.3,83397.2,1.24746e+06
UM_50349,1449,1146,2439,1504,610,3770,5225,3993,1186,5164,2939,3320,2197,3525,1004,1502,1823,682,1449,1497,4566,1180,5328,4234,1125,5864,8669,6546,4397,4811,228,619,343,2408,1120,808,2465,1614,435,3841,6023,3581,939,5352,2770,3685,2224,3891,760,1750,1503,800,1509,1499,4788,1150,5497,4441,577,7065,7809,6277,3887,4160,333,449,386,2825,2.61084,2.61636,96743.1,96213.4,1.76358e+06
UM_50350,1098,1078,3108,1791,391,3994,6159,3630,1428,5870,3210,3408,2497,4152,837,1594,1989,713,1627,1692,5438,1766,6424,4625,1172,7030,9673,6555,4774,4733,278,585,627,2389,1122,727,2948,1711,383,4132,8292,2945,1444,6139,3582,2864,2157,3900,765,1870,1427,1103,1908,1343,4736,1199,6112,4569,686,8274,9236,6844,4137,4373,333,636,406,2596,2.56522,2.64354,106335,104898,1.73965e+06
UM_50351,1140,872,2489,1537,583,3475,5518,3832,1055,4812,2926,3363,1839,3660,689,1635,1769,666,1495,1263,4356,1186,5115,3982,857,6642,8907,6023,3848,3626,261,560,511,2068,1368,837,2101,1803,349,3285,6696,2783,1016,4451,3191,3725,1669,4200,750,1808,1422,898,1354,1685,4180,1379,5678,4494,646,7083,8223,5475,3761,3638,407,385,438,1951,2.61911,2.57867,92562,93130.4,1.56047e+06
UM_50352,1155,839,3158,1698,321,3355,5103,3817,849,5070,2972,3656,2151,3311,738,1519,1855,691,1542,1325,4763,1592,6057,4332,1027,7475,8971,7050,4307,3885,228,573,638,2516,971,902,3091,1576,391,3548,6073,4246,1044,4605,3070,3259,2100,4243,821,1812,1801,1076,1581,1598,4359,1629,6525,4391,705,8877,8339,6859,3961,4201,319,418,418,2756,2.36701,2.42477,98542.3,101569,1.70886e+06
UM_50353,937,617,2498,1410,398,3179,4711,3054,903,3978,2378,2811,1372,2363,745,1178,1565,715,1024,1210,3911,1193,4981,3797,698,5628,7087,5081,3760,3694,281,481,582,1940,1058,642,1987,1359,344,3118,5439,2880,782,3913,2268,2729,1426,3104,630,1575,1297,792,1724,1165,3615,1273,4420,3770,548,5876,6625,5232,3741,3775,248,469,422,2004,2.74966,2.69276,80162.8,80250.4,1.50474e+06
UM_50354,1248,527,3142,1293,426,3267,4597,3186,1260,4576,2509,2680,1958,2909,845,1642,2240,593,1569,1084,3925,1327,5083,3917,546,5599,7767,4876,3911,3922,174,472,452,2146,1097,696,3040,1862,507,2856,5676,2450,1139,5220,2324,3493,1462,2912,679,1994,1516,790,1501,1522,3740,1454,5438,3879,499,5936,6745,4768,3698,3187,316,362,374,1788,2.56692,2.52566,85668.2,84921.1,1.48907e+06
UM_50355,906,559,2561,1671,445,3337,4534,3358,1078,5104,2777,3862,2111,2919,652,1493,1536,679,1254,1490,4299,1230,5558,3558,921,4870,8338,5753,3653,4470,202,473,488,2075,782,807,2760,1694,512,3344,5454,2980,1013,5584,2913,3329,1812,2797,568,1918,1383,740,1575,1422,4158,1452,5126,4010,729,5830,7186,5255,3132,3183,320,291,298,2396,2.65121,2.67624,88212.1,86753.1,1.49246e+06
UM_50356,1021,537,2677,1250,335,3334,3680,2892,930,4357,2586,2387,1751,2650,650,1448,1391,519,1230,1152,3695,1135,4314,3191,501,6195,6961,4752,3478,3702,235,422,344,1818,818,798,2011,1397,357,2687,4806,2583,992,4469,2306,2855,1580,2719,670,1480,1163,669,1368,1427,3532,983,4241,3590,576,6130,6459,4587,3364,3315,301,342,321,1782,2.49657,2.54253,77519.5,76679.7,1.39978e+06
UM_50357,1182,667,2689,1425,456,3617,5617,3222,1027,5241,2759,3641,2020,3033,755,1654,1961,674,1284,1162,5042,1334,4999,4566,1218,5608,8380,5341,3960,4183,191,583,454,2523,967,1203,2471,1561,474,3527,5313,2922,767,4640,2575,3789,1930,3415,750,1725,1374,760,1456,1518,5006,1313,5201,5109,1139,5885,7007,6334,3886,4784,282,414,317,2390,2.59163,2.60277,92467.7,92205.6,1.49407e+06
UM_50358,964,718,2452,1115,426,3613,5268,2888,1147,5392,2318,2824,1606,2766,615,1263,1396,519,1283,896,5168,1499,4854,4069,646,5740,7102,4436,3594,4813,238,428,515,2369,758,545,2103,978,351,3501,4818,2883,1454,4385,2195,2919,1598,3148,700,1533,1864,635,1361,1060,4433,1058,4607,4783,402,5495,7156,5470,3218,4464,282,492,412,1966,2.64848,2.61083,84935.8,83025.4,1.35075e+06
UM_50359,911,453,1967,1060,343,2227,3600,2178,680,3585,2225,2513,1490,2619,607,1224,1596,638,1148,1018,3743,996,3922,3144,578,4656,5684,4286,3429,3468,262,305,435,1835,812,670,1822,1460,318,2464,4546,2326,755,4048,2335,2350,1663,2437,517,1389,1356,714,1376,1145,3625,1040,4491,3672,440,5187,6185,5245,3562,3357,222,299,324,1989,2.6004,2.37501,68826.4,74140.3,1.26188e+06
UM_50360,847,575,2581,1535,364,3278,4128,3811,790,5590,2581,3808,2002,3080,632,1381,1926,684,1459,1369,4343,1226,4187,3814,691,6247,7224,5585,3117,3761,239,461,400,2065,1005,827,1952,1527,358,3084,4771,3072,832,5475,2718,3425,1734,3040,721,1525,1626,815,1828,1780,3721,1127,4306,3501,673,7059,6551,6584,3239,3977,281,312,285,1971,2.59541,2.55229,85781.2,85703.4,1.5037e+06
UM_50361,980,673,2291,1581,359,3313,4352,2848,879,4470,2613,3141,1999,2403,661,1186,1789,579,1395,1492,3639,1291,4439,3838,658,4938,6912,5683,3731,3353,237,509,463,2071,937,737,2202,1698,311,2512,4747,3158,833,4078,2484,2972,1536,3235,552,1561,1577,660,1608,1598,3393,1152,4566,4050,619,5108,6669,5747,3314,3933,328,473,463,1928,2.44792,2.4324,80765.8,80740,1.47334e+06
UM_50362,939,662,1712,1651,438,3605,4445,3145,1081,4772,2393,3223,1410,2606,791,1364,1680,676,1169,1293,4065,1336,5026,4264,605,5088,7064,5294,3688,4385,208,516,586,2150,960,837,1817,1560,571,3034,6613,3027,951,4279,2577,3242,1556,3575,645,1530,1498,828,1741,1255,3972,1353,5043,4333,573,5684,6661,5420,3420,3268,305,333,342,2118,2.5788,2.54566,83330.1,84921.8,1.44897e+06
UM_50363,1670,831,2471,1254,477,3824,5847,4276,1703,5026,3015,3048,2188,4003,796,1423,1811,697,1602,1071,5364,1697,6124,4398,955,6679,9010,6559,5112,5931,232,581,586,2482,904,820,2137,1703,501,4012,6972,3952,1019,5005,3471,3307,2002,3973,924,1913,1858,998,1637,1520,5204,1456,5790,4573,733,6294,8954,6883,4010,5049,363,449,318,2473,2.57631,2.57863,102745,101176,1.70778e+06
UM_50364,1102,743,2444,1431,544,3462,4841,3406,1121,4584,2667,2881,1730,2968,757,1398,1818,747,1457,1218,5035,1454,4859,4388,786,6177,7528,5366,4155,4245,250,460,556,2111,973,646,2200,1947,377,3692,4915,2838,836,4729,2895,3126,1788,3017,651,1540,1307,951,1933,1788,4034,910,5075,4617,690,6320,6866,5567,3897,4538,376,457,387,2040,2.65895,2.62755,88691.4,87920.3,1.45082e+06
UM_50365,1126,666,1721,1025,325,2877,3837,2735,878,4057,2778,2173,1980,2589,826,1172,1303,620,1385,952,3443,936,4456,3236,822,4964,6523,4482,3152,3031,227,438,410,1776,808,624,1824,1068,327,2732,4224,2765,804,4081,2954,2456,2009,2785,745,1559,1147,720,1500,1415,3270,980,4741,3351,690,4708,6584,4391,3085,2955,314,448,306,1972,2.50038,2.43599,72919.2,74340.4,1.28283e+06
UM_50366,988,803,2120,1781,445,3213,5056,3186,1110,5262,2454,3864,1772,3561,786,1242,1611,791,1284,1682,4520,1517,4928,4005,812,5248,7482,6294,3423,4275,234,432,424,2208,1163,714,1828,1704,420,3492,6220,3039,1084,4158,2406,3593,1688,3393,582,1428,1433,778,1896,1761,4436,1261,4862,4035,684,5862,7126,5757,3269,3978,280,505,355,2134,2.70535,2.72756,88815.1,87323.4,1.5335e+06
UM_50367,940,590,2257,1403,517,3307,5041,3726,1056,4860,3106,3183,1672,3035,795,1568,1550,714,1416,1308,4224,1207,5319,4374,855,5134,6914,5448,3637,3986,226,609,490,2269,828,726,1782,1799,357,3145,5639,3212,913,4875,2802,3449,1981,3213,807,1499,1352,776,1879,1961,3897,1244,5384,4419,465,6138,6752,5974,3140,3778,341,283,382,2202,2.86295,2.79021,86734.5,87396.1,1.48167e+06
UM_50368,1115,855,2243,1775,560,4300,5035,4434,998,6388,3168,3883,2173,3493,752,1604,1753,832,1403,1727,4950,1185,5665,4740,823,6681,9165,6531,4407,5436,217,558,614,2519,1202,871,1814,2076,645,4077,7051,3814,1244,5921,2981,3936,1961,4256,936,2030,1939,865,1914,1950,4778,1421,5324,4413,990,6662,8521,6682,3982,4258,348,476,421,2201,2.49753,2.4626,101983,101961,1.71731e+06
UM_50369,933,712,2429,1439,307,3017,4338,2786,892,4339,2920,3562,2104,2901,772,1557,1402,540,1181,1694,4143,1081,4731,3323,609,4644,6642,4698,3624,3542,159,449,399,1857,935,813,1751,1464,228,2992,5028,2497,898,4243,2532,3336,1800,3363,726,1542,1482,644,1481,1855,3927,1326,4940,3281,547,4600,6186,5039,3309,3878,255,445,233,2166,2.58696,2.57145,79724.6,79742.4,1.35423e+06
UM_50370,991,550,2280,1468,474,3856,4514,3794,1120,5397,2727,3667,2015,2915,709,1444,1807,582,1370,1342,4086,1166,5192,4995,780,6479,7811,6053,3669,4283,281,543,624,2120,932,998,1987,1563,297,3366,6478,3602,1003,5320,2348,3538,1760,2903,742,1410,1440,778,1480,1560,4049,1511,5154,4894,759,6231,7202,5972,3443,4012,332,423,364,1855,2.63277,2.6059,91103,89706,1.53516e+06
UM_50371,1066,749,2780,1692,440,3227,5481,2750,1070,5360,2682,3430,1956,2485,882,1675,1809,667,1488,1461,4902,1237,5740,4248,813,6736,8357,6207,4386,4214,308,423,543,2330,1178,1026,2743,1775,336,3834,6446,4544,1330,6680,3643,4047,2130,4268,635,1802,1682,916,1477,1940,4439,1049,6035,4567,830,7593,9974,6602,4421,4692,289,392,443,2120,2.39931,2.22384,93593.7,105877,1.70187e+06
UM_50372,1105,773,2992,1979,344,3652,5008,3355,1265,5849,2889,3381,2465,2683,800,1342,1688,618,1416,1636,4912,1483,5182,4788,1099,7059,8752,6153,4453,4798,298,592,575,2665,949,923,2294,2184,362,4046,6208,3445,1100,5589,2864,3420,2185,3679,965,1552,1573,700,1737,2097,4430,1388,5661,5023,934,7347,8574,6093,3899,3888,449,541,464,2942,2.57324,2.56614,98050.5,99504.8,1.58828e+06
UM_50373,1037,582,2170,1129,424,2843,5191,3188,1282,4708,3039,3152,1733,3049,706,1531,1586,721,1409,950,4060,1359,4907,3988,685,6644,8150,6136,4366,4431,162,415,539,2869,1006,956,2206,1198,344,3145,5101,2414,996,4605,3080,2589,1771,3340,679,2083,1358,849,1531,1252,4108,1303,5540,3945,710,6102,7479,6033,4148,4501,280,463,457,2574,2.42373,2.30292,89138.4,88148.2,1.62904e+06
UM_50374,1178,494,1801,1523,336,3134,4473,3375,1033,4473,2292,3283,1858,2829,743,1230,1240,528,1313,1261,4340,1043,5153,3478,743,5274,6853,4803,3175,3552,202,490,373,1766,874,754,2101,1648,292,2654,4970,3219,713,4977,2297,2927,1449,3353,645,1364,1192,639,1603,1515,4073,1187,5289,3960,472,5463,6350,4805,2513,3397,261,280,275,1634,2.53974,2.46808,79643.8,79146.9,1.37449e+06
UM_50375,965,513,2041,1711,359,2503,4094,2972,1061,4915,2180,2953,1454,2598,779,1242,1396,575,1231,1706,4197,1051,4641,3229,517,5680,6663,5255,3118,3205,247,436,405,1767,817,678,1388,1555,256,3056,4835,2806,1179,5171,2030,3492,1587,2804,688,1400,967,638,1318,1840,3864,1180,4848,3320,498,5364,6208,4899,2817,3324,327,402,270,1749,2.62616,2.61933,77657.3,77573.8,1.31387e+06
UM_50377,1371,723,3291,1703,664,4387,5539,4161,1427,5761,3027,3516,2494,3713,799,1707,2558,909,1412,1758,5701,1674,6393,5286,950,7317,10861,7206,4211,4647,227,404,559,2505,1277,1127,2835,1741,551,4258,6705,4469,1244,5636,3045,3986,2212,4552,964,2319,2085,1099,2269,2016,5230,1878,6478,5292,849,7312,10064,6558,4816,4572,376,448,372,2398,2.46308,2.37088,108862,111032,1.70529e+06
UM_50378,1225,823,2708,1229,497,3943,5213,3839,952,4373,3304,2802,1650,3340,915,1393,1776,672,1225,1170,4757,1233,5598,4082,944,6373,7459,6520,4606,4532,242,606,573,2175,917,714,2501,1347,618,3931,6407,3851,963,4551,3179,2874,1850,3759,928,1567,2062,721,1847,1084,4479,1323,5672,4226,700,5964,7872,7025,3907,3662,307,465,430,2052,2.47748,2.44097,92751.8,93754.7,1.5611e+06
UM_50379,681,576,2139,1468,487,3693,3886,3406,1125,4301,3008,3154,1469,2635,801,1401,1864,663,1260,1572,4334,1046,5358,3574,811,5600,7357,5533,3736,4706,141,554,518,2232,831,743,2056,1474,345,3365,5020,2894,984,4082,2850,2730,1643,2908,696,1728,1314,901,1402,1634,3979,1322,5259,3420,578,5504,6897,4908,3385,3638,252,415,328,1804,2.64838,2.63149,85088.8,81288.2,1.44685e+06
UM_50380,1065,808,2901,1293,346,3310,5207,3459,1431,5241,2950,3858,2263,3285,798,1478,1796,731,1267,1498,5076,1248,5652,4066,1084,7096,8380,5585,4056,4122,247,536,432,2065,874,989,2791,1753,392,4395,6326,3925,785,5272,2746,3351,2060,3778,789,1937,1786,931,1807,1807,4906,1374,6321,4013,780,6109,8100,5481,3777,3871,301,460,389,2205,2.39997,2.41094,94630.2,96582.3,1.5398e+06
UM_50381,1095,473,2156,1258,350,3654,5739,3693,1169,6214,3221,3764,2214,2815,1157,1870,2299,656,1415,1444,4754,1278,5345,4219,881,6532,8530,6302,4106,4770,231,529,552,2432,855,716,2640,1468,283,4021,6654,3513,1244,5548,2955,3102,1811,3139,900,1695,1806,730,1776,1525,5057,1618,6120,4445,721,6127,7412,6007,3752,5094,280,475,404,2647,2.45779,2.47488,97118.4,96540.8,1.53759e+06
